,imageId,task1,classnum
20916,35921,pants,1
20917,35923,pants,1
20918,35924,shoe,1
20919,35926,pants,1
20920,35927,pants,1
20921,35930,shoe,1
20922,35931,outerwear,1
20923,35933,outerwear,1
20924,35934,outerwear,1
20925,35939,pants,1
20926,35941,dress,1
20927,35943,outerwear,1
20928,35944,shoe,1
20929,35945,shoe,1
20930,35946,outerwear,1
20931,35947,dress,1
20932,35949,pants,1
20933,35951,pants,1
20934,35954,pants,1
20935,35955,shoe,1
20936,35957,shoe,1
20937,35959,outerwear,1
20938,35960,outerwear,1
20939,35961,shoe,1
20940,35962,dress,1
20941,35964,outerwear,1
20942,35965,pants,1
20943,35966,pants,1
20944,35971,shoe,1
20945,35972,pants,1
20946,35974,outerwear,1
20947,35977,shoe,1
20948,35980,shoe,1
20949,35981,dress,1
20950,35984,dress,1
20951,35985,shoe,1
20952,35986,outerwear,1
20953,35988,outerwear,1
20954,35989,dress,1
20955,35990,dress,1
20956,35992,outerwear,1
20957,35994,shoe,1
20958,35996,pants,1
20959,35998,shoe,1
20960,35999,outerwear,1
20961,36000,outerwear,1
20962,36002,shoe,1
20963,36004,shoe,1
20964,36005,pants,1
20965,36006,shoe,1
20966,36007,dress,1
20967,36008,outerwear,1
20968,36009,outerwear,1
20969,36010,shoe,1
20970,36011,dress,1
20971,36012,dress,1
20972,36015,shoe,1
20973,36016,outerwear,1
20974,36018,outerwear,1
20975,36020,dress,1
20976,36024,pants,1
20977,36027,outerwear,1
20978,36028,outerwear,1
20979,36030,pants,1
20980,36031,pants,1
20981,36032,outerwear,1
20982,36033,outerwear,1
20983,36034,shoe,1
20984,36035,shoe,1
20985,36037,pants,1
20986,36040,pants,1
20987,36041,outerwear,1
20988,36042,shoe,1
20989,36043,pants,1
20990,36044,outerwear,1
20991,36045,outerwear,1
20992,36049,shoe,1
20993,36050,shoe,1
20994,36051,pants,1
20995,36053,outerwear,1
20996,36054,pants,1
20997,36055,pants,1
20998,36056,dress,1
20999,36058,pants,1
21000,36060,shoe,1
21001,36061,pants,1
21002,36064,pants,1
21003,36065,dress,1
21004,36066,outerwear,1
21005,36067,pants,1
21006,36069,shoe,1
21007,36070,outerwear,1
21008,36072,outerwear,1
21009,36073,dress,1
21010,36075,shoe,1
21011,36076,shoe,1
21012,36078,outerwear,1
21013,36080,dress,1
21014,36081,pants,1
21015,36082,outerwear,1
21016,36084,pants,1
21017,36085,outerwear,1
21018,36090,pants,1
21019,36091,pants,1
21020,36092,pants,1
21021,36093,outerwear,1
21022,36096,shoe,1
21023,36098,outerwear,1
21024,36101,shoe,1
21025,36102,pants,1
21026,36106,pants,1
21027,36108,outerwear,1
21028,36109,dress,1
21029,36110,outerwear,1
21030,36112,outerwear,1
21031,36114,outerwear,1
21032,36119,pants,1
21033,36121,dress,1
21034,36123,outerwear,1
21035,36124,outerwear,1
21036,36125,pants,1
21037,36127,dress,1
21038,36129,shoe,1
21039,36131,outerwear,1
21040,36132,shoe,1
21041,36133,dress,1
21042,36134,dress,1
21043,36136,pants,1
21044,36139,pants,1
21045,36140,dress,1
21046,36141,dress,1
21047,36145,pants,1
21048,36147,shoe,1
21049,36148,outerwear,1
21050,36149,dress,1
21051,36150,shoe,1
21052,36154,outerwear,1
21053,36156,outerwear,1
21054,36158,dress,1
21055,36161,outerwear,1
21056,36164,outerwear,1
21057,36166,pants,1
21058,36167,outerwear,1
21059,36168,outerwear,1
21060,36169,pants,1
21061,36172,pants,1
21062,36173,outerwear,1
21063,36175,shoe,1
21064,36177,shoe,1
21065,36178,shoe,1
21066,36179,outerwear,1
21067,36187,pants,1
21068,36190,pants,1
21069,36192,outerwear,1
21070,36194,outerwear,1
21071,36195,pants,1
21072,36198,shoe,1
21073,36200,outerwear,1
21074,36201,shoe,1
21075,36202,shoe,1
21076,36204,dress,1
21077,36205,outerwear,1
21078,36206,shoe,1
21079,36207,pants,1
21080,36208,dress,1
21081,36210,dress,1
21082,36211,pants,1
21083,36214,dress,1
21084,36215,shoe,1
21085,36218,outerwear,1
21086,36219,pants,1
21087,36220,shoe,1
21088,36221,outerwear,1
21089,36222,shoe,1
21090,36227,dress,1
21091,36229,pants,1
21092,36230,outerwear,1
21093,36231,outerwear,1
21094,36233,outerwear,1
21095,36234,pants,1
21096,36235,shoe,1
21097,36236,outerwear,1
21098,36239,shoe,1
21099,36241,pants,1
21100,36242,pants,1
21101,36243,outerwear,1
21102,36245,pants,1
21103,36246,shoe,1
21104,36247,pants,1
21105,36248,pants,1
21106,36251,shoe,1
21107,36252,dress,1
21108,36254,pants,1
21109,36256,outerwear,1
21110,36257,shoe,1
21111,36258,pants,1
21112,36260,outerwear,1
21113,36262,dress,1
21114,36263,outerwear,1
21115,36264,dress,1
21116,36266,pants,1
21117,36267,outerwear,1
21118,36268,outerwear,1
21119,36269,outerwear,1
21120,36270,outerwear,1
21121,36271,dress,1
21122,36272,shoe,1
21123,36275,pants,1
21124,36276,outerwear,1
21125,36277,outerwear,1
21126,36278,pants,1
21127,36280,pants,1
21128,36282,pants,1
21129,36283,outerwear,1
21130,36284,outerwear,1
21131,36286,outerwear,1
21132,36287,dress,1
21133,36289,outerwear,1
21134,36291,dress,1
21135,36292,outerwear,1
21136,36294,outerwear,1
21137,36295,outerwear,1
21138,36297,outerwear,1
21139,36298,outerwear,1
21140,36299,shoe,1
21141,36300,outerwear,1
21142,36301,outerwear,1
21143,36303,pants,1
21144,36304,shoe,1
21145,36307,pants,1
21146,36309,pants,1
21147,36311,outerwear,1
21148,36313,pants,1
21149,36314,pants,1
21150,36316,outerwear,1
21151,36317,dress,1
21152,36319,outerwear,1
21153,36321,pants,1
21154,36324,outerwear,1
21155,36325,outerwear,1
21156,36326,shoe,1
21157,36327,pants,1
21158,36328,outerwear,1
21159,36329,outerwear,1
21160,36330,outerwear,1
21161,36331,outerwear,1
21162,36332,outerwear,1
21163,36333,pants,1
21164,36334,outerwear,1
21165,36337,outerwear,1
21166,36338,outerwear,1
21167,36339,outerwear,1
21168,36340,outerwear,1
21169,36341,outerwear,1
21170,36342,dress,1
21171,36344,dress,1
21172,36346,shoe,1
21173,36347,outerwear,1
21174,36348,pants,1
21175,36349,shoe,1
21176,36350,shoe,1
21177,36352,pants,1
21178,36353,shoe,1
21179,36354,shoe,1
21180,36355,dress,1
21181,36356,pants,1
21182,36357,shoe,1
21183,36358,outerwear,1
21184,36360,shoe,1
21185,36362,shoe,1
21186,36363,pants,1
21187,36364,pants,1
21188,36368,outerwear,1
21189,36369,outerwear,1
21190,36370,shoe,1
21191,36371,dress,1
21192,36372,dress,1
21193,36374,pants,1
21194,36375,shoe,1
21195,36376,pants,1
21196,36377,outerwear,1
21197,36379,outerwear,1
21198,36380,outerwear,1
21199,36382,outerwear,1
21200,36384,pants,1
21201,36385,dress,1
21202,36387,pants,1
21203,36389,shoe,1
21204,36390,shoe,1
21205,36393,outerwear,1
21206,36394,dress,1
21207,36395,pants,1
21208,36396,pants,1
21209,36397,dress,1
21210,36398,outerwear,1
21211,36402,pants,1
21212,36404,shoe,1
21213,36405,pants,1
21214,36408,outerwear,1
21215,36410,pants,1
21216,36412,dress,1
21217,36414,dress,1
21218,36416,outerwear,1
21219,36418,outerwear,1
21220,36419,outerwear,1
21221,36420,shoe,1
21222,36422,shoe,1
21223,36425,outerwear,1
21224,36426,outerwear,1
21225,36430,outerwear,1
21226,36433,outerwear,1
21227,36434,outerwear,1
21228,36435,pants,1
21229,36436,dress,1
21230,36440,pants,1
21231,36441,outerwear,1
21232,36442,outerwear,1
21233,36443,outerwear,1
21234,36444,pants,1
21235,36445,outerwear,1
21236,36446,dress,1
21237,36448,shoe,1
21238,36449,dress,1
21239,36451,pants,1
21240,36452,pants,1
21241,36453,outerwear,1
21242,36454,shoe,1
21243,36455,outerwear,1
21244,36456,pants,1
21245,36457,outerwear,1
21246,36458,shoe,1
21247,36460,dress,1
21248,36461,dress,1
21249,36466,pants,1
21250,36470,dress,1
21251,36471,outerwear,1
21252,36472,pants,1
21253,36473,dress,1
21254,36475,pants,1
21255,36477,pants,1
21256,36478,outerwear,1
21257,36479,outerwear,1
21258,36481,dress,1
21259,36482,outerwear,1
21260,36488,pants,1
21261,36489,shoe,1
21262,36490,shoe,1
21263,36492,dress,1
21264,36494,pants,1
21265,36495,outerwear,1
21266,36496,shoe,1
21267,36502,outerwear,1
21268,36503,dress,1
21269,36504,pants,1
21270,36505,shoe,1
21271,36508,outerwear,1
21272,36509,outerwear,1
21273,36510,pants,1
21274,36514,shoe,1
21275,36516,shoe,1
21276,36517,shoe,1
21277,36520,outerwear,1
21278,36523,dress,1
21279,36524,pants,1
21280,36526,pants,1
21281,36527,dress,1
21282,36530,dress,1
21283,36531,outerwear,1
21284,36533,outerwear,1
21285,36535,dress,1
21286,36536,outerwear,1
21287,36538,shoe,1
21288,36539,outerwear,1
21289,36541,dress,1
21290,36543,dress,1
21291,36544,shoe,1
21292,36545,outerwear,1
21293,36547,outerwear,1
21294,36548,dress,1
21295,36549,shoe,1
21296,36550,shoe,1
21297,36552,shoe,1
21298,36553,pants,1
21299,36555,outerwear,1
21300,36557,pants,1
21301,36558,outerwear,1
21302,36560,shoe,1
21303,36561,outerwear,1
21304,36562,outerwear,1
21305,36565,shoe,1
21306,36570,shoe,1
21307,36572,outerwear,1
21308,36573,outerwear,1
21309,36577,outerwear,1
21310,36578,pants,1
21311,36581,dress,1
21312,36582,outerwear,1
21313,36583,outerwear,1
21314,36584,shoe,1
21315,36587,pants,1
21316,36588,pants,1
21317,36591,shoe,1
21318,36592,pants,1
21319,36595,outerwear,1
21320,36596,dress,1
21321,36599,shoe,1
21322,36603,outerwear,1
21323,36607,outerwear,1
21324,36608,outerwear,1
21325,36609,outerwear,1
21326,36610,pants,1
21327,36611,dress,1
21328,36612,outerwear,1
21329,36614,outerwear,1
21330,36615,outerwear,1
21331,36618,shoe,1
21332,36619,dress,1
21333,36620,outerwear,1
21334,36623,outerwear,1
21335,36625,dress,1
21336,36626,shoe,1
21337,36629,pants,1
21338,36630,outerwear,1
21339,36631,pants,1
21340,36634,shoe,1
21341,36635,pants,1
21342,36636,outerwear,1
21343,36641,outerwear,1
21344,36642,pants,1
21345,36643,shoe,1
21346,36644,shoe,1
21347,36645,outerwear,1
21348,36646,pants,1
21349,36648,outerwear,1
21350,36649,outerwear,1
21351,36651,pants,1
21352,36654,shoe,1
21353,36655,outerwear,1
21354,36659,dress,1
21355,36660,pants,1
21356,36664,outerwear,1
21357,36665,shoe,1
21358,36666,outerwear,1
21359,36670,outerwear,1
21360,36671,dress,1
21361,36672,pants,1
21362,36673,outerwear,1
21363,36674,shoe,1
21364,36677,dress,1
21365,36678,outerwear,1
21366,36679,pants,1
21367,36680,shoe,1
21368,36681,dress,1
21369,36682,shoe,1
21370,36683,outerwear,1
21371,36684,shoe,1
21372,36686,shoe,1
21373,36687,dress,1
21374,36689,pants,1
21375,36690,dress,1
21376,36691,shoe,1
21377,36692,pants,1
21378,36695,pants,1
21379,36696,outerwear,1
21380,36697,shoe,1
21381,36698,dress,1
21382,36699,outerwear,1
21383,36700,shoe,1
21384,36701,shoe,1
21385,36702,outerwear,1
21386,36709,outerwear,1
21387,36711,outerwear,1
21388,36712,shoe,1
21389,36715,outerwear,1
21390,36718,pants,1
21391,36719,pants,1
21392,36722,outerwear,1
21393,36723,shoe,1
21394,36724,dress,1
21395,36726,pants,1
21396,36729,pants,1
21397,36731,shoe,1
21398,36734,outerwear,1
21399,36735,outerwear,1
21400,36737,pants,1
21401,36740,shoe,1
21402,36741,outerwear,1
21403,36742,outerwear,1
21404,36744,pants,1
21405,36745,pants,1
21406,36746,outerwear,1
21407,36747,dress,1
21408,36748,shoe,1
21409,36749,pants,1
21410,36750,pants,1
21411,36751,outerwear,1
21412,36754,dress,1
21413,36756,outerwear,1
21414,36758,shoe,1
21415,36759,pants,1
21416,36760,outerwear,1
21417,36761,outerwear,1
21418,36762,pants,1
21419,36763,pants,1
21420,36765,outerwear,1
21421,36766,outerwear,1
21422,36767,shoe,1
21423,36768,dress,1
21424,36769,shoe,1
21425,36770,pants,1
21426,36771,outerwear,1
21427,36772,pants,1
21428,36773,outerwear,1
21429,36774,outerwear,1
21430,36775,shoe,1
21431,36777,pants,1
21432,36778,dress,1
21433,36781,outerwear,1
21434,36782,pants,1
21435,36783,pants,1
21436,36784,pants,1
21437,36786,shoe,1
21438,36787,pants,1
21439,36788,dress,1
21440,36789,dress,1
21441,36791,outerwear,1
21442,36793,shoe,1
21443,36796,outerwear,1
21444,36797,pants,1
21445,36799,pants,1
21446,36800,pants,1
21447,36803,outerwear,1
21448,36804,pants,1
21449,36806,outerwear,1
21450,36809,shoe,1
21451,36810,outerwear,1
21452,36811,dress,1
21453,36812,outerwear,1
21454,36813,pants,1
21455,36818,pants,1
21456,36819,shoe,1
21457,36821,outerwear,1
21458,36822,dress,1
21459,36823,pants,1
21460,36825,shoe,1
21461,36828,outerwear,1
21462,36829,outerwear,1
21463,36830,outerwear,1
21464,36831,dress,1
21465,36833,outerwear,1
21466,36834,outerwear,1
21467,36837,outerwear,1
21468,36840,outerwear,1
21469,36841,pants,1
21470,36842,pants,1
21471,36843,outerwear,1
21472,36845,pants,1
21473,36846,pants,1
21474,36849,shoe,1
21475,36850,outerwear,1
21476,36851,pants,1
21477,36854,outerwear,1
21478,36857,shoe,1
21479,36858,pants,1
21480,36863,outerwear,1
21481,36864,dress,1
21482,36865,pants,1
21483,36866,shoe,1
21484,36867,outerwear,1
21485,36868,outerwear,1
21486,36871,pants,1
21487,36872,outerwear,1
21488,36876,pants,1
21489,36877,dress,1
21490,36878,pants,1
21491,36880,outerwear,1
21492,36881,outerwear,1
21493,36882,pants,1
21494,36885,outerwear,1
21495,36886,outerwear,1
21496,36887,shoe,1
21497,36888,outerwear,1
21498,36891,outerwear,1
21499,36892,outerwear,1
21500,36894,outerwear,1
21501,36896,pants,1
21502,36897,pants,1
21503,36898,pants,1
21504,36901,pants,1
21505,36906,pants,1
21506,36909,outerwear,1
21507,36910,dress,1
21508,36911,dress,1
21509,36912,dress,1
21510,36913,dress,1
21511,36916,pants,1
21512,36919,outerwear,1
21513,36921,pants,1
21514,36923,shoe,1
21515,36924,shoe,1
21516,36925,pants,1
21517,36926,pants,1
21518,36931,outerwear,1
21519,36932,outerwear,1
21520,36933,dress,1
21521,36934,outerwear,1
21522,36936,pants,1
21523,36939,dress,1
21524,36941,dress,1
21525,36942,outerwear,1
21526,36943,outerwear,1
21527,36944,pants,1
21528,36945,outerwear,1
21529,36947,shoe,1
21530,36949,shoe,1
21531,36952,outerwear,1
21532,36956,pants,1
21533,36957,shoe,1
21534,36959,shoe,1
21535,36960,outerwear,1
21536,36963,outerwear,1
21537,36965,pants,1
21538,36966,dress,1
21539,36967,outerwear,1
21540,36971,outerwear,1
21541,36973,shoe,1
21542,36974,shoe,1
21543,36975,pants,1
21544,36976,outerwear,1
21545,36977,outerwear,1
21546,36978,outerwear,1
21547,36983,pants,1
21548,36986,outerwear,1
21549,36988,outerwear,1
21550,36989,outerwear,1
21551,36990,shoe,1
21552,36991,shoe,1
21553,36992,shoe,1
21554,36993,pants,1
21555,36995,pants,1
21556,36996,dress,1
21557,36997,dress,1
21558,36998,pants,1
21559,37000,outerwear,1
21560,37001,outerwear,1
21561,37002,outerwear,1
21562,37003,pants,1
21563,37004,dress,1
21564,37011,shoe,1
21565,37014,outerwear,1
21566,37015,dress,1
21567,37017,pants,1
21568,37018,outerwear,1
21569,37019,outerwear,1
21570,37020,outerwear,1
21571,37021,outerwear,1
21572,37023,outerwear,1
21573,37024,pants,1
21574,37026,dress,1
21575,37033,outerwear,1
21576,37034,outerwear,1
21577,37035,pants,1
21578,37039,outerwear,1
21579,37043,outerwear,1
21580,37048,outerwear,1
21581,37049,shoe,1
21582,37051,dress,1
21583,37053,dress,1
21584,37056,outerwear,1
21585,37058,outerwear,1
21586,37059,outerwear,1
21587,37060,shoe,1
21588,37061,outerwear,1
21589,37064,outerwear,1
21590,37066,outerwear,1
21591,37067,shoe,1
21592,37068,outerwear,1
21593,37070,shoe,1
21594,37071,dress,1
21595,37073,shoe,1
21596,37074,pants,1
21597,37075,dress,1
21598,37077,dress,1
21599,37079,outerwear,1
21600,37080,outerwear,1
21601,37081,dress,1
21602,37082,shoe,1
21603,37083,shoe,1
21604,37084,outerwear,1
21605,37086,shoe,1
21606,37087,outerwear,1
21607,37088,outerwear,1
21608,37089,outerwear,1
21609,37096,outerwear,1
21610,37098,outerwear,1
21611,37099,outerwear,1
21612,37100,shoe,1
21613,37101,outerwear,1
21614,37102,shoe,1
21615,37103,shoe,1
21616,37106,dress,1
21617,37107,pants,1
21618,37108,outerwear,1
21619,37110,outerwear,1
21620,37111,pants,1
21621,37112,outerwear,1
21622,37113,pants,1
21623,37114,outerwear,1
21624,37116,dress,1
21625,37117,outerwear,1
21626,37119,pants,1
21627,37120,pants,1
21628,37121,outerwear,1
21629,37122,pants,1
21630,37123,pants,1
21631,37125,shoe,1
21632,37126,outerwear,1
21633,37127,dress,1
21634,37128,shoe,1
21635,37129,pants,1
21636,37132,dress,1
21637,37133,dress,1
21638,37134,outerwear,1
21639,37135,pants,1
21640,37138,shoe,1
21641,37140,pants,1
21642,37141,shoe,1
21643,37144,shoe,1
21644,37148,outerwear,1
21645,37154,shoe,1
21646,37157,pants,1
21647,37159,outerwear,1
21648,37160,outerwear,1
21649,37161,dress,1
21650,37164,outerwear,1
21651,37165,outerwear,1
21652,37166,outerwear,1
21653,37167,outerwear,1
21654,37168,shoe,1
21655,37170,outerwear,1
21656,37171,pants,1
21657,37172,dress,1
21658,37174,pants,1
21659,37178,outerwear,1
21660,37180,outerwear,1
21661,37182,outerwear,1
21662,37183,dress,1
21663,37184,dress,1
21664,37186,pants,1
21665,37187,dress,1
21666,37188,shoe,1
21667,37189,shoe,1
21668,37190,outerwear,1
21669,37191,dress,1
21670,37192,pants,1
21671,37193,shoe,1
21672,37194,shoe,1
21673,37195,pants,1
21674,37196,outerwear,1
21675,37197,pants,1
21676,37198,pants,1
21677,37201,shoe,1
21678,37204,outerwear,1
21679,37205,outerwear,1
21680,37207,shoe,1
21681,37208,dress,1
21682,37209,pants,1
21683,37210,pants,1
21684,37211,outerwear,1
21685,37214,pants,1
21686,37215,pants,1
21687,37217,outerwear,1
21688,37220,outerwear,1
21689,37222,outerwear,1
21690,37223,shoe,1
21691,37224,dress,1
21692,37227,outerwear,1
21693,37228,pants,1
21694,37230,pants,1
21695,37231,outerwear,1
21696,37232,outerwear,1
21697,37234,shoe,1
21698,37237,pants,1
21699,37240,outerwear,1
21700,37241,pants,1
21701,37242,outerwear,1
21702,37244,pants,1
21703,37245,shoe,1
21704,37251,outerwear,1
21705,37254,pants,1
21706,37255,outerwear,1
21707,37259,shoe,1
21708,37260,pants,1
21709,37261,outerwear,1
21710,37267,pants,1
21711,37268,dress,1
21712,37271,dress,1
21713,37272,pants,1
21714,37275,outerwear,1
21715,37277,pants,1
21716,37279,pants,1
21717,37282,pants,1
21718,37283,dress,1
21719,37284,outerwear,1
21720,37285,pants,1
21721,37287,outerwear,1
21722,37288,outerwear,1
21723,37289,pants,1
21724,37290,dress,1
21725,37291,outerwear,1
21726,37294,pants,1
21727,37295,dress,1
21728,37296,pants,1
21729,37297,shoe,1
21730,37300,outerwear,1
21731,37301,outerwear,1
21732,37303,outerwear,1
21733,37304,outerwear,1
21734,37305,dress,1
21735,37306,outerwear,1
21736,37307,shoe,1
21737,37308,pants,1
21738,37310,outerwear,1
21739,37313,outerwear,1
21740,37316,pants,1
21741,37317,shoe,1
21742,37318,outerwear,1
21743,37320,outerwear,1
21744,37321,outerwear,1
21745,37322,outerwear,1
21746,37323,outerwear,1
21747,37324,outerwear,1
21748,37327,outerwear,1
21749,37328,outerwear,1
21750,37329,shoe,1
21751,37331,dress,1
21752,37332,outerwear,1
21753,37333,dress,1
21754,37334,outerwear,1
21755,37338,pants,1
21756,37340,outerwear,1
21757,37342,pants,1
21758,37343,dress,1
21759,37345,dress,1
21760,37346,dress,1
21761,37347,pants,1
21762,37349,dress,1
21763,37351,outerwear,1
21764,37355,shoe,1
21765,37356,outerwear,1
21766,37357,outerwear,1
21767,37358,dress,1
21768,37359,shoe,1
21769,37360,shoe,1
21770,37361,outerwear,1
21771,37362,shoe,1
21772,37363,outerwear,1
21773,37364,outerwear,1
21774,37366,outerwear,1
21775,37367,outerwear,1
21776,37369,dress,1
21777,37370,outerwear,1
21778,37371,pants,1
21779,37373,outerwear,1
21780,37376,outerwear,1
21781,37379,outerwear,1
21782,37381,outerwear,1
21783,37384,outerwear,1
21784,37385,pants,1
21785,37387,shoe,1
21786,37389,pants,1
21787,37390,dress,1
21788,37391,outerwear,1
21789,37394,shoe,1
21790,37395,pants,1
21791,37398,shoe,1
21792,37399,pants,1
21793,37400,outerwear,1
21794,37401,shoe,1
21795,37403,dress,1
21796,37405,pants,1
21797,37408,dress,1
21798,37410,dress,1
21799,37411,shoe,1
21800,37414,dress,1
21801,37416,outerwear,1
21802,37417,dress,1
21803,37420,outerwear,1
21804,37422,outerwear,1
21805,37423,dress,1
21806,37424,dress,1
21807,37425,outerwear,1
21808,37427,outerwear,1
21809,37432,outerwear,1
21810,37435,pants,1
21811,37437,outerwear,1
21812,37439,shoe,1
21813,37440,pants,1
21814,37441,outerwear,1
21815,37443,pants,1
21816,37445,outerwear,1
21817,37446,dress,1
21818,37447,pants,1
21819,37448,pants,1
21820,37449,dress,1
21821,37457,outerwear,1
21822,37459,pants,1
21823,37463,dress,1
21824,37464,pants,1
21825,37465,outerwear,1
21826,37466,shoe,1
21827,37467,outerwear,1
21828,37468,pants,1
21829,37469,dress,1
21830,37474,dress,1
21831,37476,dress,1
21832,37477,shoe,1
21833,37479,outerwear,1
21834,37481,dress,1
21835,37482,outerwear,1
21836,37483,pants,1
21837,37484,pants,1
21838,37485,dress,1
21839,37486,outerwear,1
21840,37490,pants,1
21841,37492,pants,1
21842,37493,dress,1
21843,37494,shoe,1
21844,37497,pants,1
21845,37498,outerwear,1
21846,37501,shoe,1
21847,37502,outerwear,1
21848,37504,outerwear,1
21849,37506,dress,1
21850,37507,pants,1
21851,37508,outerwear,1
21852,37509,shoe,1
21853,37512,dress,1
21854,37513,outerwear,1
21855,37515,outerwear,1
21856,37517,shoe,1
21857,37518,outerwear,1
21858,37519,outerwear,1
21859,37521,pants,1
21860,37527,pants,1
21861,37530,shoe,1
21862,37531,outerwear,1
21863,37532,pants,1
21864,37533,outerwear,1
21865,37535,pants,1
21866,37536,pants,1
21867,37538,outerwear,1
21868,37540,pants,1
21869,37542,pants,1
21870,37543,outerwear,1
21871,37544,outerwear,1
21872,37545,outerwear,1
21873,37552,outerwear,1
21874,37553,dress,1
21875,37555,pants,1
21876,37556,outerwear,1
21877,37557,shoe,1
21878,37558,outerwear,1
21879,37559,dress,1
21880,37560,pants,1
21881,37562,outerwear,1
21882,37563,outerwear,1
21883,37564,pants,1
21884,37566,pants,1
21885,37568,shoe,1
21886,37569,outerwear,1
21887,37571,outerwear,1
21888,37574,pants,1
21889,37576,pants,1
21890,37577,dress,1
21891,37578,shoe,1
21892,37579,pants,1
21893,37580,pants,1
21894,37585,pants,1
21895,37586,shoe,1
21896,37588,pants,1
21897,37589,outerwear,1
21898,37591,dress,1
21899,37592,outerwear,1
21900,37593,dress,1
21901,37594,outerwear,1
21902,37595,outerwear,1
21903,37598,pants,1
21904,37601,pants,1
21905,37603,outerwear,1
21906,37605,pants,1
21907,37606,pants,1
21908,37608,outerwear,1
21909,37610,shoe,1
21910,37611,shoe,1
21911,37612,outerwear,1
21912,37613,pants,1
21913,37615,outerwear,1
21914,37618,pants,1
21915,37619,pants,1
21916,37622,outerwear,1
21917,37623,outerwear,1
21918,37624,outerwear,1
21919,37625,outerwear,1
21920,37627,outerwear,1
21921,37628,pants,1
21922,37629,pants,1
21923,37630,outerwear,1
21924,37631,dress,1
21925,37632,outerwear,1
21926,37634,outerwear,1
21927,37635,pants,1
21928,37637,pants,1
21929,37639,pants,1
21930,37640,shoe,1
21931,37641,outerwear,1
21932,37642,dress,1
21933,37643,pants,1
21934,37644,outerwear,1
21935,37646,outerwear,1
21936,37647,pants,1
21937,37649,outerwear,1
21938,37651,outerwear,1
21939,37652,outerwear,1
21940,37653,outerwear,1
21941,37655,dress,1
21942,37656,outerwear,1
21943,37658,shoe,1
21944,37660,pants,1
21945,37661,outerwear,1
21946,37663,shoe,1
21947,37664,dress,1
21948,37665,pants,1
21949,37666,outerwear,1
21950,37667,dress,1
21951,37668,outerwear,1
21952,37669,outerwear,1
21953,37670,outerwear,1
21954,37671,pants,1
21955,37672,pants,1
21956,37673,outerwear,1
21957,37674,pants,1
21958,37675,shoe,1
21959,37677,outerwear,1
21960,37678,pants,1
21961,37679,pants,1
21962,37680,outerwear,1
21963,37681,outerwear,1
21964,37682,pants,1
21965,37684,shoe,1
21966,37686,pants,1
21967,37689,outerwear,1
21968,37690,pants,1
21969,37691,outerwear,1
21970,37693,outerwear,1
21971,37694,dress,1
21972,37695,dress,1
21973,37698,outerwear,1
21974,37700,pants,1
21975,37703,pants,1
21976,37705,pants,1
21977,37706,outerwear,1
21978,37707,dress,1
21979,37710,pants,1
21980,37712,pants,1
21981,37714,dress,1
21982,37716,pants,1
21983,37717,shoe,1
21984,37718,outerwear,1
21985,37722,outerwear,1
21986,37724,shoe,1
21987,37725,shoe,1
21988,37726,dress,1
21989,37728,dress,1
21990,37729,dress,1
21991,37730,pants,1
21992,37732,pants,1
21993,37733,pants,1
21994,37736,outerwear,1
21995,37739,dress,1
21996,37740,outerwear,1
21997,37742,outerwear,1
21998,37743,pants,1
21999,37744,outerwear,1
22000,37745,shoe,1
22001,37746,dress,1
22002,37747,pants,1
22003,37748,pants,1
22004,37755,shoe,1
22005,37757,dress,1
22006,37758,outerwear,1
22007,37759,dress,1
22008,37761,outerwear,1
22009,37762,pants,1
22010,37763,dress,1
22011,37765,shoe,1
22012,37766,pants,1
22013,37767,shoe,1
22014,37769,pants,1
22015,37771,pants,1
22016,37772,shoe,1
22017,37774,pants,1
22018,37775,outerwear,1
22019,37776,pants,1
22020,37777,shoe,1
22021,37779,outerwear,1
22022,37780,outerwear,1
22023,37781,pants,1
22024,37782,outerwear,1
22025,37783,pants,1
22026,37784,dress,1
22027,37785,outerwear,1
22028,37786,dress,1
22029,37787,pants,1
22030,37788,outerwear,1
22031,37789,pants,1
22032,37792,pants,1
22033,37793,dress,1
22034,37795,pants,1
22035,37797,pants,1
22036,37798,dress,1
22037,37799,outerwear,1
22038,37800,outerwear,1
22039,37802,shoe,1
22040,37804,dress,1
22041,37806,pants,1
22042,37808,outerwear,1
22043,37809,pants,1
22044,37810,pants,1
22045,37811,pants,1
22046,37812,shoe,1
22047,37814,dress,1
22048,37816,dress,1
22049,37817,outerwear,1
22050,37818,outerwear,1
22051,37820,outerwear,1
22052,37822,pants,1
22053,37823,pants,1
22054,37825,outerwear,1
22055,37826,dress,1
22056,37827,outerwear,1
22057,37828,outerwear,1
22058,37830,dress,1
22059,37833,outerwear,1
22060,37834,dress,1
22061,37835,pants,1
22062,37837,pants,1
22063,37838,dress,1
22064,37839,pants,1
22065,37840,outerwear,1
22066,37841,outerwear,1
22067,37843,outerwear,1
22068,37847,pants,1
22069,37849,shoe,1
22070,37851,dress,1
22071,37852,outerwear,1
22072,37854,pants,1
22073,37856,shoe,1
22074,37857,shoe,1
22075,37858,pants,1
22076,37859,outerwear,1
22077,37860,pants,1
22078,37862,shoe,1
22079,37863,pants,1
22080,37864,shoe,1
22081,37866,outerwear,1
22082,37868,pants,1
22083,37871,outerwear,1
22084,37872,pants,1
22085,37873,outerwear,1
